0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.851551149467321800e-01 2.148448850532678200e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.418307008710541162e-01 4.581692991289458838e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.851022397706652889e-02 9.214897760229334711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.650452865147043813e-01 2.349547134852956187e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.057121799158468349e-138 4.948210006282925346e-125 8.076295828133555476e-113 3.068455990101766236e-101 2.713758295806473911e-90 5.586837177703496180e-80 2.677345693215307516e-70 2.986664710846052132e-61 7.755540608125310093e-53 4.687931604554954641e-45 6.596203453589853920e-38 2.160480761459417819e-31 1.647215230652725852e-25 2.923437948724442830e-20 1.207760984821307372e-15 1.161479896550932503e-11 2.600075645553612295e-08 1.354889429473266301e-05 1.643483358069616112e-03 4.640559570806722378e-02 3.050134414653103976e-01 4.666714042523363859e-01 1.662061104905624143e-01 1.377927500876240975e-02 2.659189789580894219e-04 1.194581779252892951e-06 1.249182878219773970e-09 3.040743204191826769e-13 1.722967365764506342e-17 2.272573528569309485e-22 6.977541378110898188e-28 4.986897968457080257e-34 8.296637780182079296e-41 3.213049098138396839e-48 2.896517650123151604e-56 6.078250319165039554e-65 2.969098249514836230e-74 3.376090978127694293e-84 8.936085159452060076e-95 5.505845766192289935e-106
1.778629202073267344e-144 2.219522602288533929e-131 6.540171788163754679e-119 4.550657711413625902e-107 7.476780223279213038e-96 2.900751263012989027e-85 2.657429767327425305e-75 5.748685254518891407e-66 2.936504681230596749e-57 3.541997857043051864e-49 1.008837741183760797e-41 6.784998850443132889e-35 1.077540658256962566e-28 4.040852371737947848e-23 3.578225717231054747e-18 7.482003578653325136e-14 3.694226512672635692e-10 4.307096085973967512e-07 1.185771561609649506e-04 7.708554208359735122e-03 1.183314705155506241e-01 4.289266422029427428e-01 3.671311326929355690e-01 7.420186757300133162e-02 3.541309531696344801e-03 3.990877258202748504e-05 1.062009212347902311e-07 6.673345764474030354e-11 9.901805726325721619e-15 3.469290008608246326e-19 2.870266616979436563e-24 5.607371175401122955e-30 2.586734170563777462e-36 2.817732270218030748e-43 7.247747951202825602e-51 4.402119910796500343e-59 6.313585775044489748e-68 2.138187233954773804e-77 1.709900383942015528e-87 3.228875634531870812e-98
5.338882099257894356e-218 3.114489475568414759e-197 1.642302334392731525e-177 7.827968293042646254e-159 3.372676687638048702e-141 1.313499974647676719e-124 4.623971321749637795e-109 1.471397115056758058e-94 4.232279820025392075e-81 1.100394857829178278e-68 2.586142408215258678e-57 5.493966727479221373e-47 1.054992370672348828e-37 1.831227569874689980e-29 2.873194474491299780e-22 4.074904472449875574e-16 5.223956437952070048e-11 6.053567182331258820e-07 6.340929016911346812e-04 6.003771040533641828e-02 5.138366255505422142e-01 3.975169919110598804e-01 2.779815952892835187e-02 1.757138901162204532e-04 1.003981821911961235e-07 5.185316985852852614e-12 2.420775285053246101e-17 1.021558750170019989e-23 3.896744441580610650e-31 1.343600652964700905e-39 4.187628945214636091e-49 1.179766024452017405e-59 3.004369068554381576e-71 6.915767498856647576e-84 1.438988064333140834e-97 2.706473033407778980e-112 4.601293348685101447e-128 7.071081531486785294e-145 9.822487228713969629e-163 1.233351328545365121e-181
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.297343922955585649e-01 6.702656077044414351e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.097057409090878284e-200 1.111907462049364969e-182 8.826060511299435577e-166 1.048829966814627240e-149 1.865877832123092651e-134 4.969369081681427802e-120 1.981341029781104445e-106 1.182652470671657049e-93 1.056805304958949734e-81 1.413750452287632644e-70 2.831329800043254560e-60 8.488835035521354343e-51 3.810181454968609669e-42 2.560254597600859911e-34 2.575494231068606067e-27 3.878626309720625952e-21 8.744504943492077486e-16 2.951429725972290144e-11 1.491315725575445855e-07 1.128097608855350899e-04 1.277508183579921346e-02 2.165811393017254005e-01 5.496895843585396513e-01 2.088595379183360579e-01 1.188039960424832307e-02 1.011690601256249174e-04 1.289746366315572201e-07 2.461505675781890462e-11 7.032946293186505711e-16 3.008248378644287505e-21 1.926327002981350969e-27 1.846657119491922622e-34 2.650223177608504967e-42 5.694014408445098978e-51 1.831448060468489123e-60 8.818822113962660088e-71 6.357208994243037220e-82 6.860603598445386617e-94 1.108404027834528150e-106 2.680857900587958605e-120
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.143079979003605473e-01 8.569200209963945269e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
