-7.560561019822903406e-01 -9.716086386179631496e-02 4.696854794709270919e-01 1.106734484218053538e+00 -3.195513245018543613e-01 2.359490380614364183e-02 3.619450115364521992e-01 7.088918059149605932e-01 -2.080599151539892500e-01 9.227223277092708176e-02 4.112541376271787175e-01 7.607980243344673044e-01 -6.234944638962310881e-01 2.825547620238301992e-03 5.441004914137984594e-01 1.171895146021687983e+00
-7.459159520345696182e-01 -9.241295236022195603e-02 4.692271663953646588e-01 1.100537094814147965e+00 -3.121751538308398244e-01 2.755157459860987229e-02 3.622191149392090526e-01 7.064460447801871323e-01 -2.059973326804054039e-01 9.398940962780258368e-02 4.113834776881070132e-01 7.599506866724614618e-01 -6.211008371259675309e-01 3.857748070335734018e-03 5.436967237458348867e-01 1.169701518213953184e+00
-7.357286283205674016e-01 -8.763945100885749129e-02 4.687366405584495466e-01 1.094270002807761433e+00 -3.046869735922258515e-01 3.161735780402184087e-02 3.624953973004334529e-01 7.039450148712409483e-01 -2.039873421596773706e-01 9.571741690380752843e-02 4.114984592228999594e-01 7.590912894670492905e-01 -6.187116421375945530e-01 4.882933047319717480e-03 5.432888962740101135e-01 1.167495337959153723e+00
-7.255002685622654601e-01 -8.284616555200743915e-02 4.682121472545934249e-01 1.087934284200100743e+00 -2.970882138980361908e-01 3.578878558856182085e-02 3.627749207580736601e-01 7.013832125488748126e-01 -2.020328250241604506e-01 9.746013567377155573e-02 4.115974594840269840e-01 7.582189212715058080e-01 -6.163266580442341436e-01 5.898435116249692647e-03 5.428757627699546395e-01 1.165276024433576030e+00
-7.152410033818847879e-01 -7.803189488195530488e-02 4.676509847806892273e-01 1.081527842366070802e+00 -2.893728581727709193e-01 4.005234192373877122e-02 3.630584177759343945e-01 6.987545350850288273e-01 -2.001380165209361572e-01 9.921553314554625025e-02 4.116815046974072745e-01 7.573255222033149492e-01 -6.139492318554951034e-01 6.899196427731644175e-03 5.424589058931671426e-01 1.163059336754326933e+00
-7.049557686666385603e-01 -7.319401644735332169e-02 4.670527809641022432e-01 1.075046057913922048e+00 -2.815379937751620876e-01 4.438639136997762219e-02 3.633546014838079374e-01 6.960536143591399272e-01 -1.983015805344035265e-01 1.009716532846070686e-01 4.117537108362261944e-01 7.564227775565837142e-01 -6.115807814946921939e-01 7.907104422502069657e-03 5.420336006379472549e-01 1.160804060662423920e+00
-6.946484504272465443e-01 -6.833622152716654907e-02 4.664131732488093762e-01 1.068480189001973946e+00 -2.735850942872939950e-01 4.878412666465813119e-02 3.636620262808356041e-01 6.932734213663889200e-01 -1.965270380138019746e-01 1.027285274156870681e-01 4.118140571495568225e-01 7.554969910160775903e-01 -6.092220569798257879e-01 8.906309629505731670e-03 5.416026490840626373e-01 1.158544203374276549e+00
-6.843204514966401142e-01 -6.346171994112177750e-02 4.657293606500326755e-01 1.061822539222139650e+00 -2.655142589027031375e-01 5.323150102947307033e-02 3.639841033505321621e-01 6.904062005481224062e-01 -1.948128079221461417e-01 1.044760289445834794e-01 4.118620807769790559e-01 7.545527604978283787e-01 -6.068738783423847094e-01 9.906023375335188189e-03 5.411640555967295318e-01 1.156263788898253431e+00
-6.739780095484847466e-01 -5.857859420033879189e-02 4.650077888996487219e-01 1.055058042145365249e+00 -2.573282493870612808e-01 5.772004178456671686e-02 3.643187144232036823e-01 6.874474599733948477e-01 -1.931572072387386652e-01 1.062082708099171408e-01 4.118957142445928143e-01 7.535878293306831344e-01 -6.045360794005841809e-01 1.090451862599765322e-02 5.407171312997119950e-01 1.153966948685280158e+00
-6.636205215773648414e-01 -5.368998551840456490e-02 4.642462529258006287e-01 1.048168895431790260e+00 -2.490327751068747986e-01 6.223812699374920571e-02 3.646665332958457517e-01 6.843915228781014548e-01 -1.915583444474582842e-01 1.079162068147756087e-01 4.119136793106143446e-01 7.526021452343536478e-01 -6.022088052737680774e-01 1.190349300821671660e-02 5.402610366901871020e-01 1.151651535381169378e+00
