-6.482034703971276679e-01
-8.205796829113776170e-02
4.227955972789353423e-01
1.017560601825386879e+00
-2.370881661386678441e-01
8.329135176448676514e-02
3.902348819835558258e-01
5.456348000132422715e-01
-1.733327662779451661e-01
1.737902969630290007e-01
3.999707956698909661e-01
7.557593498494447060e-01
-6.439089894693268423e-01
-2.419550705821599257e-02
5.721607619481117180e-01
1.180636389339577264e+00
