2.849332381572877160e-01
2.983761107109745847e-01
3.010292683815772863e-01
3.115905522391315130e-01
2.104732919948081316e-01
2.469864987643917154e-01
2.639513733830188280e-01
2.444053794185544748e-01
2.078409101372661050e-01
2.580722177225506786e-01
2.671824406214090564e-01
2.427081352306152684e-01
2.943310888287771210e-01
3.310039625268386132e-01
3.306933560357134816e-01
3.530708734740857224e-01
