2.675564406495487546e-01
3.051148079322539841e-01
2.913502234752997078e-01
2.981994497830331992e-01
2.620479464903487377e-01
3.747988598640726865e-01
3.298753070908586049e-01
2.570265549482334544e-01
2.577956782246161316e-01
3.647818488237026813e-01
3.280991090272783461e-01
2.468863790706202765e-01
2.802429033269618341e-01
3.111353746235687168e-01
2.904886712646672087e-01
3.318056764255468694e-01
