-5.917028782242278462e-01
-4.253667972097577993e-02
4.486607545264746366e-01
9.808426061438034749e-01
-2.256370479538091500e-01
9.398709110504639697e-02
3.355111973077486431e-01
6.295066568148632857e-01
-1.779740852931871453e-01
1.694059398021201535e-01
4.270251410267967285e-01
7.544045482375815181e-01
-5.504068354450020184e-01
6.433284346935469120e-03
5.390493416473465249e-01
1.117821695970939944e+00
